id_ponto,latitude_wgs84,longitude_wgs84,indice_final,motivo_veto,nota_vento,nota_dist_rede,nota_declive,nota_uso_solo,nota_conservacao,vento_bruto_ms,radiacao_solar_bruta,declive_bruto_graus,solo_bruto_codigo,restricao_dados_json,dist_urbana_bruto_km,dist_rede_bruto_km,pct_intersecao_urbana
363,-5.292563944820397,-37.612800753254,6.99,Aprovado,8.320105820105821,7.79,8.153333333333334,2.0,10.0,6.29,6.02,2.77,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",19.74,33.15,0.0
945,-5.968719150302516,-36.93384811648664,6.98,Aprovado,8.902116402116404,7.574666666666667,6.3,2.0,10.0,6.73,5.97,5.55,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.83,36.38,0.0
659,-6.376706055229231,-37.24857434855027,6.98,Aprovado,7.57936507936508,4.769333333333333,6.58,8.0,10.0,5.73,6.09,5.13,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.34,78.46,0.0
560,-5.427539454302344,-37.341782426006425,6.98,Aprovado,8.320105820105821,7.962,7.593333333333333,2.0,10.0,6.29,6.02,3.61,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",18.88,30.57,0.0
1455,-6.101750524230809,-36.346392340111215,6.98,Aprovado,9.66931216931217,8.868666666666666,0.0,2.0,10.0,7.31,5.85,18.01,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.14,16.97,0.0
796,-6.76365933674167,-37.121517497477406,6.98,Aprovado,9.272486772486774,6.663333333333333,7.039999999999999,2.0,10.0,7.01,6.09,4.44,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.5,50.05,0.0
282,-5.518960511945203,-37.747674562626365,6.98,Aprovado,8.320105820105821,7.734666666666667,8.193333333333333,2.0,10.0,6.29,6.02,2.71,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.34,33.98,0.0
284,-5.609403350751701,-37.747483212013954,6.98,Aprovado,8.320105820105821,8.082666666666666,7.34,2.0,10.0,6.29,6.02,3.99,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.03,28.76,0.0
1536,-5.784821181253477,-36.212574919808105,6.98,Aprovado,9.66931216931217,8.858,0.0,2.0,10.0,7.31,5.97,23.33,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.66,17.13,0.0
309,-5.473642996180601,-37.70264210835026,6.97,Aprovado,8.320105820105821,7.734666666666667,8.113333333333333,2.0,10.0,6.29,6.02,2.83,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.92,33.98,0.0
1579,-6.371882882830867,-36.1643919569319,6.97,Aprovado,9.695767195767196,8.724,0.08666666666666711,2.0,10.0,7.33,5.85,14.87,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.19,19.14,0.0
1600,-5.919893861192412,-36.12166795244045,6.97,Aprovado,9.66931216931217,8.792,0.0,2.0,10.0,7.31,5.97,16.26,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.86,18.12,0.0
1424,-5.966418078961389,-36.39218084422894,6.97,Aprovado,9.66931216931217,8.799333333333333,0.0,2.0,10.0,7.31,5.97,20.74,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.79,18.01,1.2
497,-5.8347165172280056,-37.43092446759096,6.97,Aprovado,7.843915343915344,8.927333333333333,6.973333333333334,2.0,10.0,5.93,6.02,4.54,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.31,16.09,0.0
1599,-5.8747195248618365,-36.121901001563,6.97,Aprovado,9.66931216931217,8.804,0.0,2.0,10.0,7.31,5.97,23.18,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.23,17.94,0.0
137,-5.655645450198512,-38.01774912269703,6.97,Aprovado,8.082010582010582,6.22,6.859999999999999,5.0,10.0,6.11,5.97,4.71,48,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",14.63,56.7,0.0
98,-5.726408548642409,-38.08750747452322,6.97,Aprovado,8.082010582010582,5.726666666666667,8.066666666666666,5.0,10.0,6.11,5.97,2.9,48,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.79,64.1,0.0
1333,-6.676964777485532,-36.54513528704397,6.97,Aprovado,9.695767195767196,8.779333333333334,0.0,2.0,10.0,7.33,5.85,17.89,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.25,18.31,0.0
918,-6.6469277070072215,-36.976367090841535,6.97,Aprovado,9.007936507936508,7.514666666666667,5.926666666666667,2.0,10.0,6.81,5.85,6.11,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.51,37.28,0.0
1573,-6.100829951411617,-36.16584900517512,6.96,Aprovado,9.66931216931217,8.764,0.0,2.0,10.0,7.31,5.85,15.91,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.94,18.54,0.0
835,-6.647289207507561,-37.066784394295134,6.96,Aprovado,9.007936507936508,6.896,7.3,2.0,10.0,6.81,6.09,4.05,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",14.15,46.56,0.0
1390,-5.9214439904183775,-36.43752056780036,6.96,Aprovado,9.66931216931217,8.788666666666668,0.0,2.0,10.0,7.31,5.97,17.51,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.32,18.17,0.0
97,-5.716529878074347,-38.087638469403416,6.96,Aprovado,8.082010582010582,5.726666666666667,7.953333333333333,5.0,10.0,6.11,5.97,3.07,48,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.81,64.1,0.0
837,-6.733299476851331,-37.06814059872341,6.96,Aprovado,9.007936507936508,7.034666666666666,7.02,2.0,10.0,6.81,6.09,4.47,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",13.34,44.48,0.0
602,-5.5630507999787735,-37.29628171743376,6.96,Aprovado,8.320105820105821,8.084,7.086666666666667,2.0,10.0,6.29,6.02,4.37,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.07,28.74,0.0
1697,-6.0546805403428605,-35.985585914255374,6.96,Aprovado,9.66931216931217,8.777333333333333,0.0,2.0,10.0,7.31,5.57,15.38,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.37,18.34,0.0
1730,-6.054427778666816,-35.940465689765844,6.96,Aprovado,9.66931216931217,8.783333333333333,0.0,2.0,10.0,7.31,5.57,16.66,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.21,18.25,0.0
1211,-6.871494070596029,-36.65886120580933,6.95,Aprovado,9.272486772486774,9.366666666666667,0.0,2.0,10.0,7.01,5.85,18.83,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.93,9.5,0.0
1610,-6.371632578599991,-36.11923740618212,6.95,Aprovado,9.695767195767196,8.690666666666667,0.0,2.0,10.0,7.33,5.85,18.85,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.4,19.64,0.0
1124,-6.821468949156071,-36.74822728730441,6.95,Aprovado,9.272486772486774,9.364,0.0,2.0,10.0,7.01,5.85,23.13,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.04,9.54,0.0
600,-5.472626315399488,-37.29653980120395,6.95,Aprovado,8.320105820105821,7.997333333333333,7.18,2.0,10.0,6.29,6.02,4.23,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",17.84,30.04,0.0
561,-5.472752854863535,-37.3416583655433,6.95,Aprovado,8.320105820105821,7.846666666666666,7.6,2.0,10.0,6.29,6.02,3.6,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",18.5,32.3,0.0
1758,-5.828346768692696,-35.89661340933658,6.95,Aprovado,9.2989417989418,9.338666666666667,0.0,2.0,10.0,7.03,5.8,17.17,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.76,9.92,0.0
944,-5.923517055974218,-36.93401683418062,6.95,Aprovado,8.902116402116404,7.708666666666667,5.6066666666666665,2.0,10.0,6.73,5.97,6.59,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",13.37,34.37,0.0
1598,-5.829545106555892,-36.122132234453375,6.95,Aprovado,9.66931216931217,8.746666666666666,0.0,2.0,10.0,7.31,5.97,19.91,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",15.04,18.8,0.0
395,-5.382898112018181,-37.567479785036845,6.94,Aprovado,8.320105820105821,7.648000000000001,8.040000000000001,2.0,10.0,6.29,6.02,2.94,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.66,35.28,0.0
1025,-5.87797362025192,-36.84390664353773,6.94,Aprovado,8.902116402116404,8.446666666666667,3.7199999999999998,2.0,10.0,6.73,5.97,9.42,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.27,23.3,0.0
337,-5.428323638572065,-37.6576164311649,6.94,Aprovado,8.320105820105821,7.638,8.006666666666666,2.0,10.0,6.29,6.02,2.99,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",15.01,35.43,0.0
1642,-6.405710185028908,-36.07248602460777,6.94,Aprovado,9.695767195767196,8.653333333333332,0.0,2.0,10.0,7.33,5.85,15.52,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.58,20.2,0.0
1168,-6.871712995295618,-36.70408058513505,6.94,Aprovado,9.272486772486774,9.32,0.0,2.0,10.0,7.01,5.85,22.79,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.6,10.2,0.0
454,-5.427895728659684,-37.477134157946686,6.94,Aprovado,8.320105820105821,7.892666666666667,7.413333333333334,2.0,10.0,6.29,6.02,3.88,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.69,31.61,0.0
916,-6.556523356768275,-36.97673431175163,6.94,Aprovado,9.007936507936508,7.170666666666667,6.393333333333333,2.0,10.0,6.81,5.85,5.41,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.04,42.44,0.0
1665,-6.054929560316436,-36.03070804312616,6.94,Aprovado,9.66931216931217,8.683333333333334,0.0,2.0,10.0,7.31,5.85,18.0,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.19,19.75,0.0
1512,-6.0561185081254445,-36.25634625899215,6.94,Aprovado,9.66931216931217,8.688666666666666,0.0,2.0,10.0,7.31,5.85,18.35,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.76,19.67,0.0
1482,-6.056345062132031,-36.30147921754459,6.94,Aprovado,9.66931216931217,8.67,0.0,2.0,10.0,7.31,5.85,15.77,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.81,19.95,0.0
364,-5.337783268712369,-37.61269955016553,6.94,Aprovado,8.320105820105821,7.6146666666666665,8.06,2.0,10.0,6.29,6.02,2.91,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",15.67,35.78,0.0
1567,-5.82977396688734,-36.16724155941559,6.94,Aprovado,9.66931216931217,8.700666666666667,0.0,2.0,10.0,7.31,5.97,21.15,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",15.22,19.49,0.0
1604,-6.100590374279177,-36.12071757905129,6.94,Aprovado,9.66931216931217,8.68,0.0,2.0,10.0,7.31,5.85,20.68,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.91,19.8,0.0
255,-5.564276100681277,-37.79271385144097,6.94,Aprovado,8.320105820105821,7.638666666666667,8.053333333333333,2.0,10.0,6.29,6.02,2.92,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.2,35.42,0.0
366,-5.428221710963944,-37.61249452333899,6.94,Aprovado,8.320105820105821,7.772666666666667,7.706666666666666,2.0,10.0,6.29,6.02,3.44,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",10.09,33.41,0.0
985,-5.878146072854009,-36.88904477848209,6.93,Aprovado,8.902116402116404,8.125333333333334,4.3933333333333335,2.0,10.0,6.73,5.97,8.41,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.36,28.12,0.0
1506,-5.785041103774301,-36.25768420511511,6.93,Aprovado,9.66931216931217,8.634,0.0,2.0,10.0,7.31,5.97,15.25,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.43,20.49,0.0
1248,-6.645316823894797,-36.61475158969915,6.93,Aprovado,9.007936507936508,8.884666666666666,2.0599999999999996,2.0,10.0,6.81,5.85,11.91,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.69,16.73,0.0
453,-5.382679273010108,-37.47724714268536,6.93,Aprovado,8.320105820105821,8.044666666666666,6.92,2.0,10.0,6.29,6.02,4.62,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.97,29.33,0.0
1738,-6.415757915973627,-35.93836884938826,6.93,Aprovado,9.695767195767196,8.589333333333332,0.0,2.0,10.0,7.33,5.57,21.51,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.28,21.16,0.0
435,-5.880177768311252,-37.521105699581895,6.93,Aprovado,7.843915343915344,8.756666666666668,7.053333333333334,2.0,10.0,5.93,6.02,4.42,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.31,18.65,0.0
1159,-6.46496768092851,-36.705973803361175,6.93,Aprovado,9.007936507936508,8.108666666666666,3.9466666666666663,2.0,10.0,6.81,5.85,9.08,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.92,28.37,0.0
396,-5.4281164165569855,-37.56737348959395,6.93,Aprovado,8.320105820105821,7.863333333333333,7.326666666666667,2.0,10.0,6.29,6.02,4.01,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.34,32.05,0.0
488,-5.427780335851892,-37.43201591683731,6.93,Aprovado,8.320105820105821,7.866,7.393333333333334,2.0,10.0,6.29,6.02,3.91,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.22,32.01,0.0
601,-5.517838593483973,-37.29641129612866,6.93,Aprovado,8.320105820105821,7.998000000000001,6.9799999999999995,2.0,10.0,6.29,6.02,4.53,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.91,30.03,0.0
1332,-6.639784142898051,-36.53969094008415,6.92,Aprovado,9.695767195767196,8.556666666666667,0.0,2.0,10.0,7.33,5.85,16.97,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.93,21.65,0.0
1070,-6.148985333093166,-36.79767880688885,6.92,Aprovado,8.902116402116404,7.947333333333333,4.6866666666666665,2.0,10.0,6.73,5.85,7.97,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.72,30.79,2.17
334,-5.292663310986021,-37.657912709841966,6.92,Aprovado,8.320105820105821,7.491333333333333,8.18,2.0,10.0,6.29,6.02,2.73,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",22.66,37.63,0.0
1542,-6.055888207973252,-36.2112150343331,6.92,Aprovado,9.66931216931217,8.624,0.0,2.0,10.0,7.31,5.85,22.92,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",14.01,20.64,0.0
1294,-6.824513528712033,-36.569478096833656,6.91,Aprovado,9.272486772486774,9.210666666666667,0.0,2.0,10.0,7.01,5.85,16.53,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",16.37,11.84,0.0
1423,-5.921233531258574,-36.392393683864526,6.91,Aprovado,9.66931216931217,8.581333333333333,0.0,2.0,10.0,7.31,5.97,20.43,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.3,21.28,0.0
308,-5.428422199066071,-37.70273918466817,6.91,Aprovado,8.320105820105821,7.466666666666666,8.14,2.0,10.0,6.29,6.02,2.79,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",17.92,38.0,0.0
834,-6.6020845963602826,-37.06696042745691,6.91,Aprovado,9.007936507936508,6.769333333333334,7.113333333333333,2.0,10.0,6.81,6.09,4.33,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.2,48.46,0.0
256,-5.60949825441993,-37.79262124133817,6.91,Aprovado,8.320105820105821,7.772666666666667,7.42,2.0,10.0,6.29,6.02,3.87,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.23,33.41,0.0
1328,-6.464614686511649,-36.53868835960396,6.91,Aprovado,9.695767195767196,8.529333333333334,0.0,2.0,10.0,7.33,5.85,20.49,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",10.43,22.06,0.0
281,-5.4737389868834105,-37.74776905361168,6.91,Aprovado,8.320105820105821,7.510666666666666,8.013333333333334,2.0,10.0,6.29,6.02,2.98,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",13.84,37.34,0.0
795,-6.737742438259823,-37.11176680429629,6.91,Aprovado,9.007936507936508,6.719333333333333,7.279999999999999,2.0,10.0,6.81,6.09,4.08,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.6,49.21,0.0
1634,-6.05517483781829,-36.07583204797823,6.91,Aprovado,9.66931216931217,8.562666666666667,0.0,2.0,10.0,7.31,5.85,15.98,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.27,21.56,0.0
254,-5.519053876236939,-37.79280570024193,6.91,Aprovado,8.320105820105821,7.466666666666666,8.193333333333333,2.0,10.0,6.29,6.02,2.71,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.71,38.0,0.0
1208,-6.73591746280237,-36.6595180612206,6.91,Aprovado,9.007936507936508,9.621333333333332,0.0,2.0,10.0,6.81,5.85,21.26,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.1,5.68,0.0
464,-5.88005634829782,-37.47595149094301,6.91,Aprovado,7.843915343915344,8.737333333333334,6.926666666666667,2.0,10.0,5.93,6.02,4.61,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.21,18.94,0.0
365,-5.383002524284356,-37.61259747363298,6.91,Aprovado,8.320105820105821,7.457333333333334,8.133333333333333,2.0,10.0,6.29,6.02,2.8,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.21,38.14,0.0
1508,-5.875400564856557,-36.25724514932397,6.9,Aprovado,9.66931216931217,8.119333333333334,0.9866666666666668,2.0,10.0,7.31,5.97,13.52,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",18.28,28.21,0.0
956,-6.465936853260819,-36.93190592164696,6.9,Aprovado,9.007936507936508,6.946,6.626666666666667,2.0,10.0,6.81,5.85,5.06,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.48,45.81,0.0
406,-5.880295539954731,-37.56626084267264,6.9,Aprovado,7.843915343915344,8.688666666666666,6.946666666666666,2.0,10.0,5.93,6.02,4.58,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.6,19.67,0.0
498,-5.879931280290297,-37.43079824525967,6.9,Aprovado,7.843915343915344,8.634,7.02,2.0,10.0,5.93,6.02,4.47,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.36,20.49,0.0
1602,-6.010242285430803,-36.12119640259495,6.9,Aprovado,9.66931216931217,8.523333333333333,0.0,2.0,10.0,7.31,5.85,15.21,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.5,22.15,0.0
1125,-6.876075809863806,-36.73563936790806,6.9,Aprovado,9.272486772486774,9.177333333333333,0.0,2.0,10.0,7.01,5.85,25.1,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.9,12.34,0.0
1253,-6.871270885669088,-36.6136433159492,6.9,Aprovado,9.272486772486774,9.25,0.0,2.0,9.617099999999999,7.01,5.85,15.46,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 5.47, ""Nenhuma"": 94.53}",13.57,11.25,0.0
1477,-5.830438920576533,-36.302580143735895,6.9,Aprovado,9.66931216931217,8.163333333333334,0.9399999999999997,2.0,10.0,7.31,5.97,13.59,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",14.86,27.55,0.0
1568,-5.874950170631689,-36.16701393908406,6.89,Aprovado,9.66931216931217,8.472,0.0,2.0,10.0,7.31,5.97,19.5,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",13.9,22.92,0.0
1611,-6.410211905056192,-36.11951205174677,6.89,Aprovado,9.695767195767196,8.461333333333332,0.0,2.0,10.0,7.33,5.85,22.0,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.03,23.08,0.0
1757,-5.783181616335754,-35.896860736787346,6.89,Aprovado,9.2989417989418,9.075333333333333,0.0,2.0,10.0,7.03,5.8,15.38,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.26,13.87,0.0
1232,-5.922249176758295,-36.61804400085445,6.89,Aprovado,8.902116402116404,9.198,1.26,2.0,10.0,6.73,5.97,13.11,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.58,12.03,0.0
1572,-6.055654162387229,-36.16608557199646,6.89,Aprovado,9.66931216931217,8.487333333333334,0.0,2.0,10.0,7.31,5.85,26.72,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.06,22.69,0.0
1032,-6.194368660151052,-36.84265501359285,6.89,Aprovado,8.902116402116404,7.742666666666667,4.92,2.0,10.0,6.73,5.85,7.62,4,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.89,33.86,0.0
