id_ponto;latitude_wgs84;longitude_wgs84;vento_bruto_ms;radiacao_solar_bruta;declive_bruto_graus;solo_bruto_codigo;restricao_dados_json;dist_urbana_bruto_km;dist_rede_bruto_km;pct_intersecao_urbana
123;-5,971801410145715;-38,062868374167024;5,92;5,97;8,43;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,39;67,73;0,0
124;-6,017026933030541;-38,062791204543736;5,92;6,02;26,28;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,21;69,99;0,0
125;-6,062252380178884;-38,06271344200322;5,92;6,02;20,86;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,01;72,52;0,0
126;-6,107477751029816;-38,06263508630288;5,92;6,02;3,73;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,57;75,3;0,0
127;-6,152703045022601;-38,06255613719828;5,92;6,02;4,0;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,22;78,31;0,0
128;-6,19792826159668;-38,062476594443055;5,92;6,02;4,9;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,44;81,5;0,0
129;-6,243153400191701;-38,06239645778895;5,92;6,02;5,9;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,01;84,88;0,51
130;-6,288378460247487;-38,06231572698577;5,64;6,02;5,89;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,69;88,4;3,93
131;-6,3336034412040645;-38,06223440178149;5,64;6,02;6,11;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,67;92,06;0,0
132;-6,378828342501648;-38,06215248192209;5,64;6,02;13,83;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,14;95,85;0,58
133;-6,423615740330977;-38,06238484973378;5,64;6,02;12,35;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,19;99,72;0,0
134;-6,458739551991875;-38,071766458142605;5,64;6,02;9,86;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,7;103,43;0,0
135;-5,5774418494245195;-37,997355147207095;6,11;6,02;4,25;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";21,67;56,11;0,0
136;-5,613642366925779;-38,009510158265236;6,11;5,97;3,78;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,61;56,5;0,0
137;-5,655645450198512;-38,01774912269703;6,11;5,97;4,71;48;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,63;56,7;0,0
138;-5,7003714986915295;-38,018169773316984;6,11;5,97;6,33;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,05;56,42;0,0
139;-5,745596863622387;-38,018092609131806;6,11;5,97;5,2;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,88;56,51;0,0
140;-5,790822156095483;-38,01801482494508;5,92;5,97;6,05;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,2;57,05;0,0
141;-5,836047375548062;-38,01793642051448;5,92;5,97;5,46;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,97;58,02;0,98
142;-5,881272521417548;-38,01785739559569;5,92;5,97;6,12;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,68;59,39;0,0
143;-5,926497593141538;-38,017777749942425;5,92;5,97;7,0;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,65;61,14;0,0
144;-5,971722590157823;-38,017697483306385;5,92;5,97;19,88;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,01;63,24;0,0
145;-6,016947511904362;-38,0176165954373;5,92;6,02;16,77;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,29;65,65;0,41
146;-6,062172357819307;-38,01753508608295;5,92;6,02;19,97;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,81;68,34;0,0
147;-6,107397127340994;-38,01745295498907;5,92;6,02;10,6;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,73;71,29;0,0
148;-6,152621819907946;-38,01737020189943;5,92;6,02;22,19;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,8;74,45;0,0
149;-6,197846434958874;-38,01728682655583;5,92;6,02;7,85;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,68;77,81;0,0
150;-6,243070971932678;-38,01720282869804;5,92;6,02;5,65;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,37;81,33;0,1
151;-6,288295430268444;-38,01711820806384;5,64;6,02;6,3;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,99;85,0;0,22
152;-6,333519809405464;-38,01703296438904;5,64;6,02;6,34;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,65;88,81;0,0
153;-6,3787441087832075;-38,01694709740743;5,64;6,02;6,7;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,04;92,72;13,8
154;-6,420985656695439;-38,01962401821192;5,64;6,02;10,7;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;96,65;19,89
155;-6,4604762112298335;-38,02797329160187;5,64;6,02;12,99;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,26;100,75;0,0
156;-5,540130361443206;-37,95502655199117;6,11;6,02;2,46;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";19,74;52,94;0,0
157;-5,567688534666753;-37,97117321775945;6,11;6,02;5,13;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";19,52;53,63;0,0
158;-5,609843057280393;-37,97318068995585;6,11;6,02;4,5;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,97;52,65;0,0
159;-5,655067936786363;-37,97310127518004;6,11;6,02;5,3;48;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,27;51,8;0,0
160;-5,700292744867193;-37,973021212405534;6,11;6,02;4,39;48;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,32;51,42;0,0
161;-5,745517480958998;-37,97294050138298;6,11;6,02;4,83;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,52;51,53;0,0
162;-5,790742144498079;-37,972859141860994;5,92;6,02;4,93;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,38;52,11;3,99
163;-5,835966734920914;-37,9727771335861;5,92;6,02;5,69;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,29;53,17;5,59
164;-5,881191251664153;-37,97269447630276;5,92;6,02;7,39;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,64;54,66;0,0
165;-5,926415694164627;-37,97261116975337;5,92;6,02;5,98;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,42;56,56;0,56
166;-5,971640061859354;-37,97252721367825;5,92;6,02;16,19;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,96;58,82;0,2
167;-6,016864354185528;-37,97244260781564;5,92;6,09;20,43;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,11;61,41;8,23
168;-6,0620885705805225;-37,97235735190168;5,92;6,09;27,42;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,98;64,28;0,05
169;-6,107312710481907;-37,97227144567048;5,92;6,09;20,54;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,74;67,4;7,11
170;-6,152536773327434;-37,97218488885404;5,92;6,09;22,87;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,76;70,74;0,0
171;-6,1977607585550345;-37,97209768118227;5,92;6,09;7,39;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,55;74,26;0,0
172;-6,242984665602842;-37,972009822383015;5,92;6,09;8,09;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,72;77,95;0,0
173;-6,288208493909168;-37,971921312182;5,64;6,09;5,98;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,71;81,77;0,0
174;-6,333432242912524;-37,971832150302895;5,64;6,09;5,19;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,0;85,72;0,0
175;-6,378533338053947;-37,97181932116834;5,64;6,09;12,22;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,62;89,76;0,0
176;-6,413086196619982;-37,97865144865586;5,64;6,09;9,53;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,59;93,35;0,0
177;-5,524308902065506;-37,924436994573476;6,11;6,02;2,75;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,29;50,49;0,0
178;-5,564537785314624;-37,92812201320909;6,11;6,02;3,63;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,73;49,21;0,0
179;-5,609762078881488;-37,92803978502039;6,11;6,02;4,87;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,21;47,78;0,0
180;-5,654986301490439;-37,92795688061726;6,11;6,02;5,3;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,32;46,84;0,0
181;-5,700210452576625;-37,92787329974157;6,11;6,02;5,73;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,83;46,42;0,0
182;-5,745434531575366;-37,92778904213306;6,11;6,02;4,58;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,54;46,54;0,0
183;-5,790658537922158;-37,92770410752926;5,92;6,02;5,37;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,07;47,19;0,0
184;-5,835882471052673;-37,92761849566561;5,92;6,02;6,53;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,88;48,35;0,0
185;-5,881106330402762;-37,92753220627534;5,92;6,02;6,8;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,78;49,99;0,0
186;-5,926330115408452;-37,927445239089515;5,92;6,02;5,42;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,92;52,06;2,97
187;-5,971553825505949;-37,927357593837066;5,92;6,02;4,35;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,63;54,51;1,71
188;-6,01677746013165;-37,927269270244736;5,92;6,09;10,7;4;"{""Prote\u00e7\u00e3o Integral"": 6.31, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 93.69}";2,6;57,29;1,0
189;-6,062001018722122;-37,92718026803711;5,92;6,09;23,05;4;"{""Prote\u00e7\u00e3o Integral"": 28.91, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 71.09}";2,26;60,36;6,2
190;-6,107224500714123;-37,927090586936586;5,92;6,09;15,51;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,39;63,67;19,33
191;-6,152447905544603;-37,927000226663424;5,92;6,09;24,64;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,0;67,19;0,0
192;-6,197671232650684;-37,92690918693566;5,92;6,09;11,69;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,92;70,89;0,11
193;-6,242894481469694;-37,926817467469185;5,92;6,09;7,69;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,93;74,74;0,0
194;-6,2881176514391335;-37,926725067977706;5,64;6,09;23,49;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,02;78,73;0,0
195;-6,3333407419967065;-37,92663198817275;5,64;6,09;6,94;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,62;82,82;0,0
196;-6,378563752580303;-37,92653822776363;5,64;6,09;27,05;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,25;87,0;0,0
197;-6,410620778737579;-37,932451058515035;5,64;6,09;12,13;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,59;90,36;0,0
198;-5,378368603441687;-37,862024262336234;6,11;6,02;1,86;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";29,34;53,77;0,0
199;-5,43615131938683;-37,87099011697998;6,11;6,02;1,97;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";23,66;50,39;0,0
200;-5,475496425861953;-37,87736202265596;6,11;6,02;2,19;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";19,84;48,47;0,0
201;-5,519397442672815;-37,88290038340658;6,11;6,02;2,89;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,82;46,58;0,0
202;-5,564454010235094;-37,88298524539585;6,11;6,02;3,06;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,9;44,53;0,0
203;-5,609677618762378;-37,88289955629878;6,11;6,02;4,88;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,74;42,94;0,0
204;-5,654901156230769;-37,88281316252645;6,11;6,02;5,47;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,32;41,89;0,0
205;-5,700124622074587;-37,882726063809876;6,11;6,02;5,99;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,44;41,42;0,0
206;-5,745348015728307;-37,88263825987783;6,11;6,02;5,12;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,67;41,56;0,0
207;-5,7905713366265905;-37,88254975045684;5,92;6,02;5,45;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,01;42,28;0,0
208;-5,835794584204273;-37,882460535271186;5,92;6,02;8,86;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,52;43,58;0,0
209;-5,881017757896368;-37,882370614042884;5,92;6,02;6,89;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,96;45,39;0,0
210;-5,926240857138058;-37,88227998649171;5,92;6,02;4,65;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,5;47,65;0,0
211;-5,971463881364723;-37,88218865233518;5,92;6,02;4,95;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,09;50,32;0,0
212;-6,016686830011908;-37,882096611288574;5,92;6,09;14,9;4;"{""Prote\u00e7\u00e3o Integral"": 39.19, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 60.81}";6,19;53,32;0,0
213;-6,061909702515343;-37,88200386306486;5,92;6,09;20,22;4;"{""Prote\u00e7\u00e3o Integral"": 64.24, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 35.76}";1,75;56,6;7,45
214;-6,10713249831095;-37,88191040737478;5,92;6,09;29,69;4;"{""Prote\u00e7\u00e3o Integral"": 2.88, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 97.12}";1,17;60,12;7,06
215;-6,152355216834827;-37,88181624392683;5,92;6,09;26,05;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,72;63,84;0,0
216;-6,197577857523265;-37,88172137242718;5,92;6,09;12,67;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,23;67,73;7,61
217;-6,242800419812738;-37,88162579257979;5,92;6,09;17,24;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,72;71,75;0,16
218;-6,288022903139917;-37,88152950408633;5,64;6,09;25,63;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,4;75,89;0,0
219;-6,333245306941655;-37,88143250664616;5,64;6,09;17,09;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,39;80,12;0,0
220;-6,37269926898418;-37,88692245231885;5,64;6,09;21,62;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,65;84,19;0,0
221;-6,401213286201632;-37,90376896126201;5,64;6,09;0,0;0;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,91;87,86;0,0
222;-5,345898860793902;-37,832109389048846;6,11;6,02;2,26;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";30,6;54,04;0,0
223;-5,383588352851313;-37,83789894644236;6,11;6,02;2,15;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";27,33;51,44;0,0
224;-5,428699488524123;-37,83811039843599;6,11;6,02;2,42;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";23,33;48,07;0,0
225;-5,473920780208072;-37,83802528317402;6,11;6,02;2,61;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,66;44,97;0,0
226;-5,519143816086233;-37,837937598872884;6,11;6,02;2,85;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,8;42,22;0,0
227;-5,564366781933997;-37,83784918199054;6,11;6,02;2,94;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,09;39,92;0,0
228;-5,6095896771844656;-37,83776003225185;6,11;6,02;4,14;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,83;38,14;0,0
229;-5,654812501270911;-37,8376701493793;6,11;6,02;5,43;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,33;36,96;0,43
230;-5,70003525362677;-37,837579533093056;6,11;6,02;5,77;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,48;36,43;0,0
231;-5,745257933685661;-37,837488183110956;6,11;6,02;5,81;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,86;36,58;0,0
232;-5,790480540881368;-37,83739609914848;5,92;6,02;8,19;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,97;37,4;0,0
233;-5,835703074647855;-37,837303280918796;5,92;6,02;8,09;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,03;38,86;0,0
234;-5,880925534419258;-37,837209728132706;5,92;6,02;4,04;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,97;40,88;0,0
235;-5,926147919629896;-37,837115440498664;5,92;6,02;4,23;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,97;43,38;0,0
236;-5,971370229714266;-37,83702041772281;5,92;6,02;5,14;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,31;46,29;15,94
237;-6,016592464107042;-37,83692465950891;5,92;6,09;6,6;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,78;49,54;1,41
238;-6,061814622243083;-37,83682816555838;5,92;6,09;9,52;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,59;53,06;0,0
239;-6,107036703557428;-37,836730935570266;5,92;6,09;19,79;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,96;56,8;2,72
240;-6,1522587074853075;-37,836632969241315;5,92;6,09;9,59;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,43;60,72;6,36
241;-6,19748063346213;-37,83653426626585;5,92;6,09;18,6;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,59;64,79;0,0
242;-6,242702480923495;-37,836434826335875;5,92;6,09;11,66;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,24;68,98;0,0
243;-6,287068990380801;-37,837313767164915;5,64;6,09;24,75;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,78;73,25;0,0
244;-6,329560749120501;-37,84504935196621;5,64;6,09;22,85;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,09;77,77;0,0
245;-6,361488064149687;-37,85141470578265;5,64;6,09;6,46;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,39;81,21;0,0
